Churchill	Y	5	438	1	1641	420.629	1360	399.865	6	9630	745.242	7916	759.045	794
Wellspring	Y	Control	439	2	4215	460.083	3969	612.968	12	33298	1222.006	26606	1307.239	2622
Wellspring	N	10	440											39.6
Churchill	N	10	441											47.3
Wellspring	Y	2	442	2	2025	561.239	1880	623.854	7	9048	735.581	7859	757.933	4316
Wellspring	Y	3	443	1	1381	301.983	1259	366.079	7	18077	954.467	14921	916.799	3183
Wellspring	Y	9	444	2	2420	592.799	2293	762.161	4	5000	779.92	4643	761.945	55
Wellspring	N	3	445											942
Wellspring	N	4	446											135
Wellspring	N	6	447											153
Churchill	N	4	448											105
Churchill	Y	Control	449	2	3230	564.884	2844	709.294	7	12092	753.093	10875	813.443	2742
Churchill	Y	3	450	2	2623	580.22	2411	592.042	7	13086	817.911	10929	835.749	684
Churchill	N	All10	451											2312
Churchill	N	2	452											4382
Churchill	Y	All10	453											
Wellspring	N	1	454											38.5
Churchill	N	4	455											52.8
Churchill	N	7	456											201
Wellspring	N	5	457											
Churchill	Y	All10	458	2	2365	622.35	1906	500.988	8	19375	918.643	18529	970.888	
Churchill	Y	10	459	3	5541	620.974	5078	507.037	11	29764	1145.063	26196	1185.095	
Wellspring	N	9	460											
Wellspring	N	4	461											
Wellspring	Y	9	462	2	2691	531.921	2475	579.835	7	21167	987.652	17398	1033.382	
Churchill	N	All10	463											
Wellspring	N	5	464											
Wellspring	Y	9	465	1	2224	450.058	2037	550.38	9	31551	1029.724	28405	1063.346	
Churchill	N	2	466											
Churchill	Y	9	467	2	2790	466.069	2594	586.527	7	17292	1045.774	14395	1012.41	
Churchill	Y	9	468	2	4228	573.001	3896	647.696	13	43883	1127.298	37610	1179.245	
Churchill	Y	6	469	2	2242	564.876	1936	680.144	7	16012	905.641	14008	971.298	
Wellspring	Y	6	470	2	3248	539.873	2555	800.629	6	15648	1002.652	11787	966.962	
Churchill	Y	Control	471	2	3420	651.119	3111	603.97	7	22678	1000.857	17902	1015.786	
Churchill	N	8	472											
Wellspring	Y	2	473	2	2205	587.505	1789	601.554	6	20313	883.091	18022	870.053	
Wellspring	N	3	474											
Wellspring	Y	2	475	3	3950	597.887	3527	692.439	8	9602	839.838	8339	882.051	
Wellspring	Y	6	476	2	4880	772.701	4461	771.337	9	34594	1257.057	29721	1257.845	
Churchill	N	8	477											
Wellspring	N	1	478											
Churchill	Y	7	479	1	1832	667.41	1448	600.169	5	9582	714.997	8754	785.34	
Wellspring	Y	Control	480	2	3154	501.89	2869	651.309	11	40888	1222.634	37137	1305.616	
Wellspring	Y	Control	481	2	2516	608.61	2219	561.542	11	29428	1233.141	25465	1183.723	
Churchill	Y	2	482	2	3068	563.346	2614	608.428	11	28547	1196.345	24066	1167.406	
Churchill	N	3	483											
Churchill	Y	1	484	2	3014	557.416	2681	484.774	7	13458	802.273	12185	911.243	
Wellspring	Y	7	485	2	2226	554.635	2010	499.441	6	13313	742.01	10378	690.727	
Wellspring	N	8	486											
Wellspring	Y	8	487	2	3124	595.982	2845	788.044	10	30609	1152.523	24482	1234.754	
Wellspring	N	7	488											
Churchill	Y	3	489	2	1752	547.624	1421	645.429	6	12019	806.787	9816	766.898	
Churchill	Y	All10	490	1	1704	513.361	1290	667.284	6	12408	785.949	9595	828.294	
Churchill	N	10	491											
Churchill	Y	All10	492	2	2627	525.366	2453	750.325	12	28103	1182.67	24318	1211.782	
Churchill	Y	2	493	2	4311	619.403	3763	672.952	14	37622	1262.381	29828	1303.757	
Wellspring	Y	8 (put in 5 too…)	494											
Wellspring	N	3	495											
Wellspring	Y	2	496	2	2785	568.139	2565	607.252	13	37936	1266.86	30115	1328.01	
Churchill	Y	2	497	2	2213	537.014	1905	613.206	10	18166	848.994	16358	863.713	
Wellspring	N	7	498											
Wellspring	N	4	499											
Wellspring	N	3	500											
Wellspring	Y	3	501	2	3596	453.486	3131	501.708	12	51373	1322.277	46428	1311.856	
Wellspring	Y	All10	502	2	2915	750.058	1999	733.716	10	26934	1091.385	20609	1146.406	
Churchill	Y	5	503	2	4526	670.929	4051	562.327	13	28052	1132.916	23882	1115.34	
Wellspring	Y	8	504	3	5218	680.294	4711	629.661	18	49550	1288.688	42196	1323.537	
Churchill	N	8	505											
Churchill	N	All10	506											
Wellspring	N	3	507											
Churchill	N	5	508											
Churchill	Y	9	509	1	2193	588.167	2036	551.676	6	11170	827.391	9122	754.045	
Churchill	Y	2	510	2	1901	663.034	1775	486.097	7	15865	827	12473	871.143	
Wellspring	N	7	511											
Wellspring	Y	10	512	2	4394	665.333	4274	563.534	14	50447	1359.095	39919	1313.854	
Churchill	N	9	513											
Wellspring	Y	1	514	3	2611	546.274	2431	552.781	8	15913	982.639	11980	990.129	
Churchill	N	9	515											
Churchill	N	8	516											
Churchill	N	4	517											
Wellspring	N	5	518											
Churchill	Y	8	519	1	2042	569.407	1899	495.442	7	14857	906.437	11416	908.182	
Wellspring	Y	All10	520	1	3316	552.417	3171	500.431	15	45430	1355.762	33138	1317.004	
Churchill	Y	4	521	1	2567	717.811	2411	593.412	2	3664	504.325	3238	570.024	
Churchill	N	1	522											
Churchill	N	5	523											
Churchill	N	6	524											
Wellspring	Y	All10	525	2	2492	487.409	2354	451.311	10	21044	957.332	17860	999.238	
Churchill	N	1	526											
Churchill	N	2	527											
Churchill	Y	1	528	2	3355	818.708	3205	512.813	9	24800	1120.288	21522	1098.617	
Wellspring	Y	8	529	2	3621	611.03	3023	514.959	9	27831	1138.421	22513	1117.855	
Churchill	N	1	530											
Wellspring	Y	5	531	1	1799	515.573	1705	575.777	6	21821	1111.884	17748	1165.575	
Wellspring	N	3	532											
Churchill	N	7	533											
Wellspring	Y	10	534	2	2604	427.113	2486	475.552	8	30927	1097.356	24497	1085.991	
Churchill	Y	7	535	1	2684	568.403	2357	503.596	7	12804	789.706	10478	796.97	
Wellspring	Y	7	536	2	2973	540.649	2872	513.796	12	31144	1183.162	28874	1218.924	
Wellspring	Y	8	537	2	4441	625.392	4239	551.171	12	32816	1214.931	26107	1225.954	
Churchill	N	5	538											
Churchill	Y	10	539	2	3263	579.386	3058	544.446	9	15977	887.782	12202	1039.824	
Churchill	N	7	540											
Wellspring	Y	6	541	2	2793	597.497	2566	549.45	11	35462	1440.539	29075	1327.93	
Churchill	Y	3	542	1	1873	471.557	1553	451.853	5	8094	671.946	5639	713.584	
Wellspring	N	8	543											
Wellspring	N	2	544											
Wellspring	Y	3	545	3	3063	510.482	2892	533.014	12	35998	1478.622	30754	1276.974	
Churchill	N	3	546											
Wellspring	N	2	547											
Churchill	Y	9	548	2	1654	340.131	1567	461.049	13	39525	1135.992	35854	1267.044	
Churchill	N	8	549											
Churchill	N	2	550											
Churchill	N	4	551											
Churchill	N	6	552											
Churchill	Y	7	553	2	2054	615.666	1898	445.691	9	20004	1027.457	18581	1007.522	
Wellspring	N	2	554											
Churchill	Y	All10	555	2	1987	443.058	1837	448.104	11	23522	989.7	18967	1040.56	
Wellspring	Y	All10	556	2	1963	490.812	1822	489.34	7	20803	936.915	17613	896.026	
Wellspring	N	All10	557											
Churchill	Y	8	558	2	1783	472.195	1686	488.926	5	3380	408.7	2857	453.999	
Wellspring	Y	2	559	1	2792	532.831	2629	555.323	9	36860	1183.581	31424	1249.302	
Churchill	Y	All10	560	2	1634	258.76	1463	293.996	13	35127	1120.782	28970	1169.042	
Wellspring	Y	6	561	2	1749	452.374	1598	436.7	10	29746	1144.846	24326	1125.05	
Churchill	Y	7	562	3	3300	494.484	3115	547.568	10	20393	934.041	16511	1000.486	
Wellspring	N	4	563											
Wellspring	N	8	564											
Wellspring	Y	All10	565	2	2224	445.384	1907	552.588	8	16370	882.074	12993	854.764	
Churchill	Y	7	566	2	3571	530.866	3364	541.02	11	25166	1044.821	19888	1149.72	
Churchill	Y	4	567	2	1841	463.523	1740	425.823	7	12509	819.406	9278	875.486	
Churchill	Y	3	568	2	2537	456.804	2323	485.551	9	19196	892.543	16458	917.01	
Wellspring	N	All10	569											
Wellspring	Y	8	570	2	2684	590.206	2494	676.493	10	28369	1083.143	21214	1133.589	
Churchill	Y	1	571	1	2004	623.749	1827	524.24	6	12369	772.808	9572	797.544	
Wellspring	N	3	572											
Wellspring	Y	3	573	2	4038	508.406	3834	518.133	17	63411	1369.517	54065	1409.94	
Wellspring	Y	6	574	2	1548	530.413	1389	538.723	7	20468	892.48	16031	1016.689	
Churchill	Y	7	575	1	1519	457.901	1205	467.663	5	6246	658.976	4993	657.385	
Churchill	N	2	576											
Wellspring	N	8	577											
Churchill	Y	1	578	2	2418	508.473	2294	577.548	2	3332	836.953	3149	815.421	
Wellspring	Y	9	579	2	2857	574.49	2696	559.231	9	25907	1028.719	22613	1046.181	
Wellspring	N	4	580											
Wellspring	Y	Control	581	1	1808	469.659	1614	418.624	4	12116	696.77	11295	824.931	
Wellspring	Y	1	582	2	2241	602.034	2048	450.389	7	22748	990.649	18118	1050.813	
Churchill	Y	7	583	2	3006	598.93	2670	514.689	9	24977	1115.925	21015	1165.225	
Churchill	N	10	584											
Wellspring	Y	10	585	2	4288	661.361	3554	572.362	8	22575	1009.872	20890	1026.865	
Wellspring	N	9	586											
Wellspring	Y	7	587	1	1526	554.126	1403	520.245	6	14620	1131.143	11367	1178.483	
Churchill	N	5	588											
Churchill	Y	8	589	1	2114	509.456	1878	647.151	7	20426	996.755	18193	974.246	
Wellspring	N	7	590											
Wellspring	Y	6	591	1	1170	626.994	1066	529.367	4	5837	636.134	4605	754.387	
Wellspring	N	6	592											
Churchill	Y	3	593	2	4259	682.958	3973	609.003	10	33097	1099.911	30225	1063.845	
Wellspring	N	1	594											
Wellspring	N	10	595											
Wellspring	Y	All10	596	2	4121	526.245	3760	592.933	17	67064	1391.438	57498	1440.115	
Wellspring	N	10	597											
Churchill	N	3	598											
Churchill	N	8	599											
Wellspring	N	5	600											
Wellspring	Y	9	601	2	3750	518.857	3415	627.106	11	33990	1082.357	30074	1098.1	
Wellspring	Y	5	602	1	2894	531.717	2606	566.42	8	30907	1077.241	26627	1088.916	
Wellspring	Y	1	603	2	3881	529.235	3553	682.273	14	48098	1331.706	43347	1365.973	
Wellspring	N	6	604											
Wellspring	Y	6	605	2	1186	408.071	905	490.479	6	8632	609.35	6748	764.094	
Wellspring	N	2	606											
Churchill	N	3	607											
Churchill	N	6	608											
Wellspring	Y	2	609	2	4218	523.027	3803	488.15	14	43916	1251.05	39495	1227.76	
Churchill	Y	8	610	2	1908	484.088	1705	536.312	7	10935	682.154	9020	755.311	
Churchill	Y	9	611	1	2040	326.4	1723	377.97	8	18846	975.08	16884	991.263	
Churchill	N	3	612											
Churchill	Y	All10	613	2	2648	427.578	2137	500.788	11	30513	1065.933	24871	1087.053	
Wellspring	Y	4	614	2	4590	568.508	3973	713.59	14	49552	1383.508	46134	1428.618	
Churchill	N	7	615											
Wellspring	N	6	616											
Churchill	N	3	617											
Churchill	N	7	618											
Wellspring	N	10	619											
Churchill	N	4	620											
Wellspring	Y	All10	621	2	2517	452.889	1923	583.997	6	12263	769.376	8620	845.743	
Wellspring	Y	8	622	1	1134	367.69	750	462.529	5	15063	759.529	11668	885.828	
Churchill	Y	9	623	1	1803	443.269	1561	512.422	7	12611	720.758	9956	797.005	
Churchill	Y	4	624	1	2857	547.293	2581	500.688	13	38820	1125.382	34481	1210.068	
Churchill	Y	9	625	2	1788	205.083	1607	312.016	8	26060	1005.039	25143	1068.009	
Wellspring	Y	3	626	1	1834	397.589	1675	474.513	6	16778	889.239	13175	913.345	
Wellspring	N	8	627											
Wellspring	N	All10	628											
Wellspring	N	5	629											
Wellspring	Y	2	630	1	1389	339.166	1205	508.058	6	19182	956.747	13829	965.691	
Churchill	Y	All10	631	1	1824	352.714	1687	352.826	7	17458	793.814	12822	892.349	
Wellspring	N	3	632											
Churchill	Y	6	633	2	3065	564.664	2929	497.831	12	28939	1077.104	26376	1126.212	
Churchill	N	6	634											
Churchill	Y	Control	635	2	4430	606.763	4294	581.417	11	21033	972.592	18108	1068.978	
Churchill	Y	3	636	3	5326	557.408	5180	673.619	12	41294	1214.33	36321	1263.169	
Wellspring	N	6	637											
Wellspring	Y	3	638	1	2732	511.137	2487	560.637	9	28603	1058.12	25004	1123.164	
Wellspring	Y	All10	639	2	3226	554.056	3083	600.279	12	44106	1334.108	36973	1340.236	
Churchill	N	All10	640											
Churchill	Y	10	641	2	2802	531.885	2668	610.501	10	19103	1138.113	16837	1232.592	
Wellspring	Y	10	642	2	4951	580.763	4684	587.018	20	45899	1416.847	39867	1395.864	
Wellspring	N	2	643											
Wellspring	N	3	644											
Wellspring	N	3	645											
Wellspring	Y	4	646	2	2051	436.407	1958	436.759	12	32232	1271.528	26988	1286.668	
Wellspring	N	4	647											
Churchill	N	9	648											
Churchill	Y	9	649	2	1900	487.636	1814	420.095	2	2966	455.809	2754	393.834	
Wellspring	N	3	650											
Churchill	N	8	651											
Wellspring	Y	10	652	2	2190	468.213	1896	512.343	8	23220	1135.603	21109	1202.416	
Wellspring	Y	4	653	2	3342	557.792	3249	589.397	10	43426	1216.301	35793	1253.83	
Churchill	Y	5	654	2	2126	592.581	1918	567.677	8	20907	884.849	17744	876.554	
Churchill	Y	6	655	2	1995	534.435	1886	529.544	9	19988	1113.341	17319	1107.869	
Churchill	N	9	656											
Wellspring	N	5	657											
Wellspring	N	1	658											
Wellspring	Y	5	659	1	1510	504.237	1283	499.361	6	19424	1039.901	15508	1075.434	
Wellspring	N	All10	660											
Churchill	Y	2	661	1	2090	616.637	1915	611.322	8	22035	999.095	17807	921.372	
Churchill	N	All10	662											
Wellspring	Y	2	663	1	1033	536.734	963	510.31	4	6570	619.595	5120	635.935	
Wellspring	N	10	664											
Churchill	N	5	665											
Wellspring	N	All10	666											
Churchill	N	2	667											
Wellspring	N	4	668											
Churchill	Y	7	669	2	1472	534.187	1426	417.099	7	14465	673.012	13474	745.618	
Churchill	N	All10	670											
Churchill	Y	6	671	2	3431	486.313	3274	496.061	13	26089	1156.894	22450	1232.007	
Churchill	Y	1	672	2	2171	408.246	2067	441.01	9	25290	974.32	23454	998.864	
Wellspring	N	7	673											
Churchill	N	10	674											
Wellspring	N	10	675											
Wellspring	N	10	676											
Churchill	Y	5	677	2	2373	370.129	2272	542.57	8	18018	976.217	17219	964.403	
Churchill	Y	4	678	1	3297	567.869	2978	590.907	7	15098	746.447	13473	776.776	
Churchill	N	8	679											
Wellspring	N	10	680											
Wellspring	N	2	681											
Churchill	N	6	682											
Churchill	N	9	683											
Churchill	Y	2	684	2	3135	550.961	3018	542.119	13	34123	1021.122	31579	1101.429	
Wellspring	Y	5	685	2	5033	635.519	4780	686.387	12	40624	1366.141	36653	1356.059	
Wellspring	Y	8	686	2	2976	599.521	2821	643.213	9	12528	834.952	11897	835.961	
Wellspring	N	9	687											
Wellspring	Y	1	688	1	2139	435.569	1883	571.861	9	30712	1535.209	26988	1310.781	
Churchill	N	9	689											
Wellspring	N	5	690											
Wellspring	Y	All10	691	2	3643	502.084	3223	574.597	11	30793	1178.369	26728	1178.2	
Churchill	N	6	692											
Churchill	N	1	693											
Wellspring	Y	8	694	2	3730	493.001	3567	540.347	11	33505	1134.866	31080	1178.288	
Wellspring	N	6	695											
Wellspring	Y	1	696	2	3545	551.67	3414	613.928	4	6574	698.467	6291	622.211	
Wellspring	N	6	697											
Wellspring	N	2	698											
Wellspring	N	7	699											
Churchill	Y	2	700	1	1552	529.348	1454	428.382	10	25559	1018.584	24338	1085.938	
Wellspring	N	5	701											
Wellspring	Y	10	702	2	2762	579.085	2662	531.034	12	39045	1156.766	32831	1146.879	
Churchill	Y	1	703	1	1555	397.452	1441	307.411	7	18930	898.359	15865	946.464	
Churchill	N	9	704											
Churchill	N	9	705											
Wellspring	Y	8	706	2	2648	537.406	2500	566.15	12	26872	1073.452	22908	1103.893	
Churchill	Y	3	707	2	3359	554.742	3183	696.659	11	22329	984.198	20051	993.913	
Churchill	N	All10	708											
Wellspring	N	4	709											
Churchill	Y	2	710	2	4297	606.259	4118	655.933	15	36242	1181.235	28214	1180.478	
Churchill	N	4	711											
Churchill	Y	2	712	2	2066	318.626	1965	335.499	14	41357	1188.201	35059	1206.65	
Wellspring	Y	9	713	2	2014	517.679	1877	657.025	5	12762	807.409	11418	791.575	
Churchill	Y	10	714	3	2523	547.298	2354	498.28	10	24914	1098.247	21854	1136.506	
Churchill	Y	Control	715	2	1669	319.459	1579	314.429	8	17099	896.464	15331	912.525	
Churchill	Y	Control	716	2	2459	502.153	2324	485.544	6	13141	808.06	11854	814.904	
Wellspring	Y	10	717	2	2986	759.645	2857	549.043	13	37187	1204.431	34259	1232.665	
Churchill	Y	6	718	2	3307	594.64	3175	531.228	10	24693	1023.776	23316	1047.39	
Wellspring	N	6	719											
Churchill	N	3	720											
Wellspring	N	9	721											
Wellspring	N	1	722											
Wellspring	N	10	723											
Wellspring	N	3	724											
Wellspring	Y	7	725	2	2862	628.876	2790	418.779	12	43896	1242.412	37045	1175.952	
Churchill	N	4	726											
Churchill	N	2	727											
Churchill	Y	2	728	2	2396	446.846	2362	484.391	11	32174	1063.976	29753	1053.971	
Wellspring	N	9	729											
Wellspring	Y	5	730	2	3253	481.433	3175	661.743	13	42541	1184.93	33446	1213.376	
Wellspring	N	4	731											
Wellspring	Y	All10	732	1	2013	510.484	1962	483.558	8	22409	967.646	19328	984.451	
Wellspring	N	8	733											
Wellspring	Y	All10	734	2	4427	640.251	4316	570.601	18	56934	1302.661	48348	1420.519	
Churchill	Y	5	735	2	2432	451.461	2368	500.3	6	23030	1022.44	18903	1010.032	
Wellspring	Y	5	736	2	1860	536.528	1810	618.937	9	29085	1042.521	25212	995.223	
Churchill	Y	5	737	1	1929	614.062	1845	687.089	6	13303	775.289	11877	689.832	
Wellspring	N	1	738											
Wellspring	N	1	739											
Churchill	N	8	740											
Wellspring	N	1	741											
Churchill	Y	Control	742	1	2250	266.662	2238	258.863	10	27283	981.269	23271	1050.55	
Wellspring	Y	2	743	1	1593	483.223	1478	435.736	4	7868	755.338	5978	731.393	
Wellspring	Y	8	744	2	4388	465.535	4276	570.757	12	48460	1256.955	43247	1285.146	
Wellspring	Y	5	745	2	2897	714.485	2810	619.419	13	46626	1652.029	41821	1172.678	
Churchill	N	7	746											
Churchill	Y	Control	747	2	1676	524.011	1605	523.614	3	5313	647.302	4694	651.181	
Wellspring	Y	5	748	1	980	401.888	907	539.071	2	2783	478.385	1917	553.22	
Wellspring	N	6	749											
Churchill	Y	4	750	2	2729	430.52	2651	421.68	6	13544	803.767	10199	887.879	
Churchill	N	4	751											
Churchill	N	2	752											
Churchill	N	9	753											
Churchill	N	All10	754											
Wellspring	Y	9	755	2	2803	547.606	2713	484.223	8	23972	993.704	18988	1070.481	
Churchill	N	1	756											
Wellspring	Y	Control	757	2	2739	480.366	2566	647.504	10	37472	1205.57	32384	1237.754	
Wellspring	Y	4	758	3	5153	600.452	4990	581.161	16	54989	1337.817	47791	1386.924	
Wellspring	Y	7	759	1	2607	503.387	2474	531.697	10	32457	1101.266	28751	1096.091	
Churchill	Y	2	760	2	1714	525.71	1665	486.263	5	9035	661.905	8487	712.255	
Wellspring	N	8	761											
Wellspring	N	10	762											
Churchill	Y	1	763	2	2406	513.578	2213	452.873	7	18551	884.782	16790	982.38	
Wellspring	Y	1	764	1	1499	520.217	1432	503.136	5	7654	627.142	7241	599.406	
Churchill	N	3	765											
Wellspring	N	6	766											
Wellspring	Y	5	767	1	2800	642.889	2707	616.247	10	37397	1205.181	34924	1211.967	
Churchill	Y	10	768	1	1134	290.18	1089	364.554	9	19972	973.499	19015	987.92	
Wellspring	Y	9	769	2	2057	553.359	1938	624.922	8	18279	823.474	16055	918.006	
Churchill	Y	9	770	2	3651	661.56	3497	574.395	11	24253	941.683	21091	971.023	
Wellspring	N	8	771											
Churchill	Y	Control	772	2	2827	537.672	2690	506.221	10	27687	1112.409	25571	1137.618	
Wellspring	N	5	773											
Churchill	N	10	774											
Wellspring	Y	All10	775	1	1623	484.772	1543	486.546	7	22398	1015.936	19823	1006.637	
Churchill	N	9	776											
Wellspring	N	All10	777											
Churchill	N	1	778											
Churchill	Y	9	779	2	4933	585.158	4747	590.25	15	41601	1239.06	34496	1261.66	
Wellspring	N	7	780											
Churchill	Y	1	781	1	2270	564.955	2023	456.318	8	25176	1043.31	21923	1081.239	
Wellspring	N	All10	782											
Churchill	Y	3	783	2	2855	663.705	2739	578.231	10	28128	1325.017	24422	1491.582	
Wellspring	Y	4	784	2	2776	585.053	2634	536.237	13	48968	1373.009	44048	1425.232	
Wellspring	N	5	785											
Wellspring	N	1	786											
Wellspring	Y	3	787	2	2894	631.065	2715	541.488	10	35060	1128.598	29545	1194.642	
Wellspring	N	1	788											
Churchill	Y	10	789	2	3593	365.482	3573	376.723	13	36493	1116.514	34120	1068.462	
Wellspring	Y	1	790	1	2744	556.896	2622	494.389	10	32500	1317.541	27582	1088.153	
Wellspring	Y	3	791	1	2178	362.402	2035	384.925	13	49376	1397.591	40644	1425.88	
Churchill	Y	All10	792	1	2355	437.656	2217	430.226	8	18442	800.089	17271	852.995	
Wellspring	Y	9	793	2	4400	628.886	4252	554.339	12	46594	1287.784	43875	1227.183	
Wellspring	N	9	794											
Churchill	N	3	795											
Churchill	Y	5	796	2	2257	311.749	2101	462.446	12	33071	1222.39	31339	1304.697	
Churchill	N	8	797											
Churchill	Y	4 ( 5 too…)	798											
Wellspring	Y	1	799	2	3633	555.447	3475	671.655	10	35861	1208.646	32688	1251.937	
Wellspring	N	3	800											
Churchill	N	5	801											
Churchill	N	5	802											
Wellspring	N	8	803											
Wellspring	Y	1	804	2	3071	497.256	2947	648.159	14	57067	1427.556	48925	1417.979	
Wellspring	Y	Control	805	1	1625	455.819	1291	601.229	6	13467	739.112	11432	740.907	
Churchill	Y	3	806	2	3409	527.386	3258	680.657	12	32409	1131.698	26261	1128.313	
Churchill	N	3	807											
Wellspring	N	10	808											
Churchill	N	2	809											
Wellspring	N	5	810											
Wellspring	Y	1	811	2	2370	615.125	2250	910.893	8	27241	1065.593	20749	1119.703	
Churchill	Y	1	812	2	1767	520.176	1635	499.446	8	15932	872.381	13959	964.141	
Churchill	N	1	813											
Wellspring	Y	4	814	2	3960	628.174	3724	640.307	14	35223	1358.607	29509	1239.907	
Churchill	N	1	815											
Wellspring	Y	9	816	2	4450	647.368	4241	709.138	13	53170	1331.431	45144	1441.911	
Churchill	Y	4	817	2	2032	537.353	1953	578.01	7	15244	712.067	13649	827.488	
Churchill	N	7	818											
Churchill	Y	All10	819	1	2048	460.555	1808	552.957	7	21803	963.919	18655	939.098	
Wellspring	Y	2	820	1	1620	516.521	1510	572.023	4	10131	694.607	8674	758.452	
Churchill	N	4	821											
Wellspring	Y	5	822	2	2263	510.6	2010	586.067	9	24938	1038.684	19106	1040.838	
Churchill	N	6	823											
Churchill	N	2	824											
Wellspring	Y	All10	825	2	4782	585.358	4501	697.686	16	57474	1300.298	48387	1309.831	
Wellspring	N	5	826											
Churchill	N	5	827											
Wellspring	Y	All10	828	2	2522	482.47	2411	652.147	11	33703	1163.093	28873	1022.012	
Wellspring	Y	10	829	2	4564	657.325	4259	543.473	13	42630	1160.243	35017	1296.936	
Churchill	Y	9	830	1	2243	553.945	2087	583.483	10	18753	1041.484	14396	1084.476	
Churchill	Y	3	831	2	3967	654.729	3809	590.14	10	24296	1056.736	21041	1096.462	
Wellspring	Y	7	832	2	3018	514.351	2879	820.971	14	50088	1386.043	40912	1378.366	
Churchill	Y	1	833	1	2549	666.499	2338	691.389	8	22630	958.314	19891	861.461	
Churchill	N	7	834											
Churchill	Y	3	835	1	2579	618.306	2367	631.458	7	19826	1005.049	17324	1029.493	
Churchill	Y	1	836	2	1813	576.46	1730	550.013	7	11415	712.969	10491	659.156	
Wellspring	Y	5	837	2	5262	654.947	5074	674.583	13	51865	1243.345	46397	1268.774	
Wellspring	Y	9	838	2	2867	613.593	2696	538.136	9	39131	1243.958	33643	1181.546	
Churchill	N	All10	839											
Wellspring	Y	2	840	2	4172	647.576	3923	637.133	13	42045	1037.335	36623	1122.756	
Wellspring	N	8	841											
Churchill	N	9	842											
Wellspring	Y	4	843	2	2612	622.229	2490	444.922	11	30838	1214.755	25131	1215.683	
Wellspring	Y	Control	844	2	3941	596.212	3788	582.179	11	43377	1300.879	38374	1295.817	
Churchill	N	8	845											
Churchill	Y	4	846	1	2385	501.61	2153	557.952	7	19478	978.434	15359	1074.63	
Wellspring	Y	Control	847	1	1765	497.838	1442	539.928	6	18454	892.285	15124	911.204	
Wellspring	Y	9	848	1	1286	481.014	1181	506.791	5	18365	958.228	15121	911.234	
Churchill	Y	1	849	2	4254	562.406	4084	637.118	12	28498	1100.438	26294	1168.878	
Churchill	Y	5	850	2	2920	734.419	2681	544.877	4	7241	561.38	6339	590.163	
Churchill	N	All10	851											
Churchill	Y	5	852	2	2019	431.782	1922	377.568	13	28944	1189.239	26545	1166.973	
Wellspring	Y	8	853	1	1397	410.049	1289	429.18	6	13848	885.535	11328	930.357	
Wellspring	Y	5	854	2	2029	540.17	1897	526.574	8	23928	1085.527	19111	1072.556	
Churchill	N	All10	855											
Churchill	N	2	856											
Wellspring	Y	8	857	2	2526	450.184	2324	397.964	9	29640	1263.057	25741	1279.771	
Wellspring	N	2	858											
Churchill	N	2	859											
Churchill	Y	All10	860	2	2512	542.878	2382	497.031	9	22973	975.605	20916	1019.566	
Wellspring	N	All10	861											
Wellspring	Y	3	862	1	1923	355.846	1816	477.325	9	25055	939.159	22678	1023.503	
Churchill	Y	9	863	1	940	287.794	859	408.617	7	17633	843.533	15714	950.808	
Churchill	Y	2	864	2	2031	454.174	1940	561.297	7	10244	641.078	9726	701.356	
Churchill	Y	All10	865	2	2187	560.913	2029	475.303	9	19589	743.071	16116	829.548	
Churchill	N	10	866											
Wellspring	N	7	867											
Churchill	N	9	868											
Wellspring	Y	1	869	1	3161	609.895	2897	544.929	12	36133	1043.802	28448	1089.491	
Churchill	Y	7	870	3	2127	543.456	1975	544.192	10	18067	914.33	15359	912.959	
Wellspring	N	8	871											
Churchill	N	9	872											
Wellspring	Y	7	873	2	4526	618.994	4269	641.371	14	48743	1334.255	34701	1319.753	
Wellspring	Y	Control	874	1	2183	473.816	1974	509.063	9	30497	1126.695	22773	1144.928	
Wellspring	N	4	875											
Churchill	N	4	876											
Wellspring	N	6	877											
Churchill	Y	5	878	2	2218	537.82	2098	604.644	4	4909	491.279	2894	602.567	
Wellspring	N	2	879											
Churchill	Y	8	880	2	2669	564.518	2485	596.548	9	17269	918.778	14780	974.512	
Churchill	N	7	881											
Wellspring	Y	4	882	1	1787	566.884	1588	529.223	8	29599	1119.075	24166	1185.316	
Wellspring	N	2	883											
Wellspring	N	3	884											
Wellspring	Y	Control	885	2	3931	562.251	3753	612.964	12	48117	1238.958	43630	1255.134	
Churchill	Y	8	886	1	3855	591.049	3634	588.596	12	36065	1129.703	31428	1140.267	
Wellspring	N	6	887											
Churchill	N	9	888											
Churchill	N	8	889											
Churchill	Y	1	890	1	1871	571.093	1765	527.271	8	21352	840.214	17935	841.771	
Churchill	Y	7	891	2	4031	521.834	3836	693.725	11	31996	1158.113	27138	1141.477	
Wellspring	Y	10	892	1	1451	512.555	1190	467.029	5	16692	743.562	13948	860.485	
Churchill	Y	5	893	2	3322	648.302	3156	660.614	11	22586	1107.935	18999	1132.194	
Churchill	N	10	894											
Wellspring	N	6	895											
Wellspring	Y	1	896	2	2565	612.859	2419	517.519	10	36939	1081.42	28200	1109.678	
Wellspring	N	2	897											
Wellspring	N	10	898											
Wellspring	Y	Control	899	2	1442	568.675	1314	558.334	3	1701	668.438	894	571.896	
Wellspring	N	7	900											
Churchill	N	1	901											
